language,digs,multis,word_n,expected_complexity,coordinates
languagegen23index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen27index137_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen7index2_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen13index6_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen21index7_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen12index5_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen10index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen15index4_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen36index39_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen16index1_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen33index46_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen37index41_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen41index74_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index11_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen35index129_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen25index4_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen14index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen24index12_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen31index33_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen30index67_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen6index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen18index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen32index55_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen28index194_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen19index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen26index1_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen11index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen34index171_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen38index131_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen22index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen20index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen39index64_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen17index4_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen9index991_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen29index63_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen33index404_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen28index370_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen35index47_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen22index18_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen25index19_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen31index342_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen37index20_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen26index2_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen33index272_1_3.2.10,1,3.2.10,4,1.4200866860837031,"(4, 1.4200866860837031)"
languagegen19index1474_3_2.1.10.4,3,2.1.10.4,5,1.3232308094622873,"(5, 1.3232308094622873)"
languagegen32index225_3_2.1.10.4,3,2.1.10.4,5,1.3232308094622873,"(5, 1.3232308094622873)"
languagegen36index240_3_2.1.10.4,3,2.1.10.4,5,1.3232308094622873,"(5, 1.3232308094622873)"
languagegen31index388_3_2.1.10.4,3,2.1.10.4,5,1.3232308094622873,"(5, 1.3232308094622873)"
languagegen44index14_3_2.1.10.4,3,2.1.10.4,5,1.3232308094622873,"(5, 1.3232308094622873)"
languagegen31index234_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen24index874_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen16index165_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen13index271_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen20index75_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen29index17_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen21index62_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen41index14_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen18index1598_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen36index228_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen14index195_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen27index440_3.4_5.2.1.15,3.4,5.2.1.15,6,1.2539723548868429,"(6, 1.2539723548868429)"
languagegen22index75_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen15index156_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen30index38_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen19index120_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen24index832_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen29index517_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen27index225_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen31index316_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen17index142_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen20index84_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen21index1443_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen23index1254_3.4_5.2.1.15.6,3.4,5.2.1.15.6,7,1.209168551231142,"(7, 1.209168551231142)"
languagegen18index162_10.3.4.6_5.2.1.19,10.3.4.6,5.2.1.19,8,1.1919519149926174,"(8, 1.1919519149926174)"
languagegen19index129_10.3.4.6_5.2.1.19,10.3.4.6,5.2.1.19,8,1.1919519149926174,"(8, 1.1919519149926174)"
languagegen26index54_10.3.4.6_5.2.1.19,10.3.4.6,5.2.1.19,8,1.1919519149926174,"(8, 1.1919519149926174)"
languagegen31index483_3.6.1.10.2.5_25.4.7,3.6.1.10.2.5,25.4.7,9,1.159475300219144,"(9, 1.159475300219144)"
languagegen24index48_3.6.1.10.2.5_25.4.7.83,3.6.1.10.2.5,25.4.7.83,10,1.1542078771982556,"(10, 1.1542078771982556)"
languagegen19index146_3.6.1.11.10.2.14.5_25.4.7,3.6.1.11.10.2.14.5,25.4.7,11,1.1383500685969972,"(11, 1.1383500685969972)"
languagegen39index100_3.6.1.11.10.2.14.5.9_25.4.7,3.6.1.11.10.2.14.5.9,25.4.7,12,1.1218807846963579,"(12, 1.1218807846963579)"
languagegen20index113_3.6.1.11.10.2.14.5.9_25.4.7,3.6.1.11.10.2.14.5.9,25.4.7,12,1.1218807846963579,"(12, 1.1218807846963579)"
