language,digs,multis,word_n,expected_complexity,coordinates
languagegen3index40_1.44_3,1.44,3,3,2.0030901254990394,"(3, 2.0030901254990394)"
languagegen4index0_1.44_3,1.44,3,3,2.0030901254990394,"(3, 2.0030901254990394)"
languagegen3index74_1.2_5.24,1.2,5.24,4,1.579629966316507,"(4, 1.579629966316507)"
languagegen4index37_1.2_5.24.6,1.2,5.24.6,5,1.4784059184874836,"(5, 1.4784059184874836)"
languagegen4index46_1.2_5.24.6.21,1.2,5.24.6.21,6,1.4495299749670147,"(6, 1.4495299749670147)"
languagegen4index54_80.57.83.3_5.2.1,80.57.83.3,5.2.1,7,1.4173101978940863,"(7, 1.4173101978940863)"
languagegen4index69_80.10.3_5.2.94.1.39,80.10.3,5.2.94.1.39,8,1.3454365801152517,"(8, 1.3454365801152517)"
languagegen4index95_80.57.10.3_5.2.1.6.59,80.57.10.3,5.2.1.6.59,9,1.2973911437166095,"(9, 1.2973911437166095)"
languagegen4index62_80.32.10.3.4_5.2.94.1.39,80.32.10.3.4,5.2.94.1.39,10,1.2460944064519168,"(10, 1.2460944064519168)"
languagegen4index98_57.45.83.47.10.3.4.30_5.2.94.1.46,57.45.83.47.10.3.4.30,5.2.94.1.46,13,1.2453670723271948,"(13, 1.2453670723271948)"
languagegen3index260_80.57.47.32.10.3.4.84.76_5.2.94.1.46,80.57.47.32.10.3.4.84.76,5.2.94.1.46,14,1.241490786449842,"(14, 1.241490786449842)"
languagegen4index108_80.57.47.32.10.3.4.84.76_5.2.94.1.46,80.57.47.32.10.3.4.84.76,5.2.94.1.46,14,1.241490786449842,"(14, 1.241490786449842)"
languagegen4index114_80.57.47.32.10.3.4.84.76.9_5.2.94.1.46,80.57.47.32.10.3.4.84.76.9,5.2.94.1.46,15,1.225983559883712,"(15, 1.225983559883712)"
languagegen4index125_80.57.45.47.32.10.3.4.84.78.8_5.2.94.1.91,80.57.45.47.32.10.3.4.84.78.8,5.2.94.1.91,16,1.216819300175511,"(16, 1.216819300175511)"
languagegen4index143_80.57.45.47.32.10.3.4.84.20.49.16_5.2.94.1.46,80.57.45.47.32.10.3.4.84.20.49.16,5.2.94.1.46,17,1.2139997646816452,"(17, 1.2139997646816452)"
languagegen4index156_3.48.69.6.97.1.76.36.24.11.26.78.71.2.95_37.25.4.16,3.48.69.6.97.1.76.36.24.11.26.78.71.2.95,37.25.4.16,19,1.2081082594127428,"(19, 1.2081082594127428)"
languagegen4index162_3.48.69.6.93.1.76.36.24.11.26.78.10.71.2.70_37.25.4.16,3.48.69.6.93.1.76.36.24.11.26.78.10.71.2.70,37.25.4.16,20,1.1947639593461794,"(20, 1.1947639593461794)"
