language,digs,multis,word_n,expected_complexity,coordinates
languagegen11index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen9index991_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen12index5_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen6index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen10index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index11_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen7index2_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen12index106_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen9index911_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen7index7_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen10index75_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen11index110_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen5index15_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen12index182_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen11index1862_3.4_5.2.1,3.4,5.2.1,5,1.3341960534703898,"(5, 1.3341960534703898)"
languagegen10index188_3.4_5.2.1.39,3.4,5.2.1.39,6,1.3005542437426911,"(6, 1.3005542437426911)"
languagegen12index202_3.4_5.2.1.39,3.4,5.2.1.39,6,1.3005542437426911,"(6, 1.3005542437426911)"
languagegen11index247_3.4_5.2.1.39,3.4,5.2.1.39,6,1.3005542437426911,"(6, 1.3005542437426911)"
languagegen10index251_3.4_5.2.1.39.15,3.4,5.2.1.39.15,7,1.2360923087604032,"(7, 1.2360923087604032)"
languagegen12index244_3.4_5.2.1.39.15,3.4,5.2.1.39.15,7,1.2360923087604032,"(7, 1.2360923087604032)"
languagegen11index297_10.3.4.12_5.2.1.19,10.3.4.12,5.2.1.19,8,1.2168865538596474,"(8, 1.2168865538596474)"
languagegen12index287_10.3.4.12_5.2.1.19,10.3.4.12,5.2.1.19,8,1.2168865538596474,"(8, 1.2168865538596474)"
languagegen12index300_10.3.4.7_5.2.1.46.19,10.3.4.7,5.2.1.46.19,9,1.1942975076031686,"(9, 1.1942975076031686)"
languagegen12index272_10.3.4.12.7_5.2.1.46.21,10.3.4.12.7,5.2.1.46.21,10,1.1779108536941703,"(10, 1.1779108536941703)"
languagegen12index327_10.3.4.12.7.27_5.2.1.46.19,10.3.4.12.7.27,5.2.1.46.19,11,1.170446658517665,"(11, 1.170446658517665)"
languagegen11index339_83.10.3.4.30.12.6_5.2.1.19.14,83.10.3.4.30.12.6,5.2.1.19.14,12,1.1628621510625419,"(12, 1.1628621510625419)"
languagegen12index341_83.10.3.4.30.12.6.41_5.2.1.19.14,83.10.3.4.30.12.6.41,5.2.1.19.14,13,1.1595805844859317,"(13, 1.1595805844859317)"
languagegen12index353_80.45.10.3.4.20.49.8.6_5.2.94.1.28,80.45.10.3.4.20.49.8.6,5.2.94.1.28,14,1.1581198723143535,"(14, 1.1581198723143535)"
languagegen12index360_80.45.32.10.3.4.20.16.8.6.9_5.2.1.46,80.45.32.10.3.4.20.16.8.6.9,5.2.1.46,15,1.1418011366112302,"(15, 1.1418011366112302)"
languagegen12index378_3.6.93.1.76.11.10.80.2.14.5_25.4.7.86.44,3.6.93.1.76.11.10.80.2.14.5,25.4.7.86.44,16,1.1239755353466316,"(16, 1.1239755353466316)"
languagegen12index386_3.6.1.76.11.26.78.10.80.2.14.5_25.4.7.86.44,3.6.1.76.11.26.78.10.80.2.14.5,25.4.7.86.44,17,1.121565359904302,"(17, 1.121565359904302)"
languagegen12index391_3.6.93.1.76.36.24.11.26.78.10.2.14.5_25.4.7.51,3.6.93.1.76.36.24.11.26.78.10.2.14.5,25.4.7.51,18,1.121217144783635,"(18, 1.121217144783635)"
languagegen12index377_3.6.1.76.11.26.78.10.80.2.14.5.54.17_25.4.7.86.44,3.6.1.76.11.26.78.10.80.2.14.5.54.17,25.4.7.86.44,19,1.1166483060194345,"(19, 1.1166483060194345)"
languagegen12index417_3.6.97.1.76.36.24.11.10.2.14.5.39.17.34_25.4.7.56.9,3.6.97.1.76.36.24.11.10.2.14.5.39.17.34,25.4.7.56.9,20,1.0987074691311927,"(20, 1.0987074691311927)"
languagegen12index1803_98.3.2.17.37.23.44.66.71.50.97.19.29.49.4.61.51.94.35.13.9.56.8_6.1.5.7.32,98.3.2.17.37.23.44.66.71.50.97.19.29.49.4.61.51.94.35.13.9.56.8,6.1.5.7.32,28,1.095191477233382,"(28, 1.095191477233382)"
languagegen12index429_98.3.2.17.37.46.23.44.66.71.50.97.19.29.49.4.51.94.35.13.9.56.8.36_6.1.5.7.32,98.3.2.17.37.46.23.44.66.71.50.97.19.29.49.4.51.94.35.13.9.56.8.36,6.1.5.7.32,29,1.0925721947746316,"(29, 1.0925721947746316)"
languagegen12index422_98.3.2.17.37.46.23.44.66.71.50.97.19.29.49.4.61.51.94.35.13.9.56.8.12_6.1.5.7.32,98.3.2.17.37.46.23.44.66.71.50.97.19.29.49.4.61.51.94.35.13.9.56.8.12,6.1.5.7.32,30,1.084037391901929,"(30, 1.084037391901929)"
languagegen12index458_40.98.21.3.2.17.37.46.66.71.50.97.19.29.26.49.4.61.51.94.35.13.9.56.8.11_6.1.5.7.32,40.98.21.3.2.17.37.46.66.71.50.97.19.29.26.49.4.61.51.94.35.13.9.56.8.11,6.1.5.7.32,31,1.0805319530454156,"(31, 1.0805319530454156)"
languagegen12index502_40.98.41.3.2.17.46.23.44.66.50.97.83.19.29.26.49.4.51.94.35.13.9.56.8.12.11.10_6.1.5.7.32,40.98.41.3.2.17.46.23.44.66.50.97.83.19.29.26.49.4.51.94.35.13.9.56.8.12.11.10,6.1.5.7.32,33,1.0597872550841236,"(33, 1.0597872550841236)"
languagegen12index535_61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.43.3.30.60.11_78.7.9.48,61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.89.70.1.58.18.16.10.8.76.5.6.27.98.12.43.3.30.60.11,78.7.9.48,39,1.058056486232977,"(39, 1.058056486232977)"
languagegen12index554_61.45.79.73.2.4.50.22.62.29.47.46.19.23.33.70.1.58.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.60.11_7.9.59,61.45.79.73.2.4.50.22.62.29.47.46.19.23.33.70.1.58.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.60.11,7.9.59,40,1.0561107266438985,"(40, 1.0561107266438985)"
languagegen12index580_61.45.2.32.4.50.62.29.47.19.14.23.33.71.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.39.3.35.30.41_7.9.11.81.82,61.45.2.32.4.50.62.29.47.19.14.23.33.71.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.39.3.35.30.41,7.9.11.81.82,41,1.050855764582133,"(41, 1.050855764582133)"
languagegen12index585_45.73.2.32.4.50.22.62.29.46.14.23.33.71.89.70.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.41.17_7.9.11.81.59,45.73.2.32.4.50.22.62.29.46.14.23.33.71.89.70.1.58.87.18.77.16.10.8.51.5.6.27.98.12.39.43.3.35.30.41.17,7.9.11.81.59,42,1.0469150995460366,"(42, 1.0469150995460366)"
languagegen12index617_61.45.73.2.4.50.22.62.29.47.46.19.14.23.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.41.13.24_7.9.11.81,61.45.73.2.4.50.22.62.29.47.46.19.14.23.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.41.13.24,7.9.11.81,44,1.0402706344524406,"(44, 1.0402706344524406)"
languagegen12index619_61.45.73.2.32.4.50.22.62.29.47.46.19.14.23.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.41.13.24_7.9.11.81,61.45.73.2.32.4.50.22.62.29.47.46.19.14.23.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.41.13.24,7.9.11.81,45,1.0390759777555467,"(45, 1.0390759777555467)"
languagegen12index630_61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13_7.9.83.14,61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13,7.9.83.14,46,1.0368273543918114,"(46, 1.0368273543918114)"
languagegen12index631_61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13_7.9.24.83.14,61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13,7.9.24.83.14,47,1.0347035202639998,"(47, 1.0347035202639998)"
languagegen11index708_61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13_7.9.24.83.14,61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13,7.9.24.83.14,47,1.0347035202639998,"(47, 1.0347035202639998)"
languagegen12index637_61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59_7.9.24.83.14,61.45.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.18.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.11.25.31.13.15.59,7.9.24.83.14,48,1.0287958606704741,"(48, 1.0287958606704741)"
languagegen12index727_70.58.48.44.99.4.15.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10.29.20_2.37.28.17.16,70.58.48.44.99.4.15.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10.29.20,2.37.28.17.16,52,1.0258348448734576,"(52, 1.0258348448734576)"
languagegen12index1856_94.58.48.44.99.4.15.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10.29.20_2.37.28.17.16,94.58.48.44.99.4.15.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10.29.20,2.37.28.17.16,53,1.0241363980422924,"(53, 1.0241363980422924)"
