language,digs,multis,word_n,expected_complexity,coordinates
languagegen5index11_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index15_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen3index74_1.2_5.24,1.2,5.24,4,1.579629966316507,"(4, 1.579629966316507)"
languagegen4index37_1.2_5.24.6,1.2,5.24.6,5,1.4784059184874836,"(5, 1.4784059184874836)"
languagegen5index26_1.2_5.24.6,1.2,5.24.6,5,1.4784059184874836,"(5, 1.4784059184874836)"
languagegen5index46_10.3_5.2.94.1,10.3,5.2.94.1,6,1.3803375155245907,"(6, 1.3803375155245907)"
languagegen4index69_80.10.3_5.2.94.1.39,80.10.3,5.2.94.1.39,8,1.3454365801152517,"(8, 1.3454365801152517)"
languagegen5index62_32.10.3.4_5.2.94.1.39,32.10.3.4,5.2.94.1.39,9,1.2532558763395876,"(9, 1.2532558763395876)"
languagegen5index57_80.32.10.3.4_5.2.94.1.39,80.32.10.3.4,5.2.94.1.39,10,1.2460944064519168,"(10, 1.2460944064519168)"
languagegen4index62_80.32.10.3.4_5.2.94.1.39,80.32.10.3.4,5.2.94.1.39,10,1.2460944064519168,"(10, 1.2460944064519168)"
languagegen5index68_57.83.10.3.4.30.12_5.2.1.46,57.83.10.3.4.30.12,5.2.1.46,11,1.2206494124024414,"(11, 1.2206494124024414)"
languagegen5index76_80.57.47.10.3.4.76.16.14_5.2.94.1.46,80.57.47.10.3.4.76.16.14,5.2.94.1.46,14,1.2158009797298166,"(14, 1.2158009797298166)"
languagegen5index93_80.45.47.32.10.3.4.78.8.12_5.2.94.1.91,80.45.47.32.10.3.4.78.8.12,5.2.94.1.91,15,1.2029174219990897,"(15, 1.2029174219990897)"
languagegen5index100_80.57.45.47.32.10.3.4.20.49.16.8_5.2.94.1.46,80.57.45.47.32.10.3.4.20.49.16.8,5.2.94.1.46,17,1.1869728214468018,"(17, 1.1869728214468018)"
languagegen5index130_3.69.6.93.1.36.11.26.78.10.71.80.2.70.5_37.31.25.4,3.69.6.93.1.36.11.26.78.10.71.80.2.70.5,37.31.25.4,19,1.168330917416597,"(19, 1.168330917416597)"
languagegen5index123_3.48.69.6.97.93.1.76.36.24.11.26.78.10.80.2.14.5_25.4.7,3.48.69.6.97.93.1.76.36.24.11.26.78.10.80.2.14.5,25.4.7,21,1.1253404375856895,"(21, 1.1253404375856895)"
languagegen5index153_4.89.67.31.20.1.50.53.80.30.3.78.98.79.22.39.34.99.10.27.83.49.9.7.59.8_86.2.5.66.24,4.89.67.31.20.1.50.53.80.30.3.78.98.79.22.39.34.99.10.27.83.49.9.7.59.8,86.2.5.66.24,31,1.1222001838224813,"(31, 1.1222001838224813)"
languagegen4index245_4.89.67.31.20.85.1.50.53.80.30.3.78.98.79.22.39.34.99.10.27.83.49.9.7.59.8_86.2.5.66.24,4.89.67.31.20.85.1.50.53.80.30.3.78.98.79.22.39.34.99.10.27.83.49.9.7.59.8,86.2.5.66.24,32,1.1220308650048176,"(32, 1.1220308650048176)"
languagegen5index157_40.98.39.21.3.2.17.46.23.44.66.50.97.83.19.72.29.26.49.4.61.75.51.94.35.13.9.56.8_6.1.5.20.54,40.98.39.21.3.2.17.46.23.44.66.50.97.83.19.72.29.26.49.4.61.75.51.94.35.13.9.56.8,6.1.5.20.54,34,1.1101382878869677,"(34, 1.1101382878869677)"
languagegen5index158_40.98.39.41.21.3.2.17.37.46.23.44.66.71.50.97.83.19.72.29.26.49.4.61.51.94.35.13.9.56.8_6.1.5.7,40.98.39.41.21.3.2.17.37.46.23.44.66.71.50.97.83.19.72.29.26.49.4.61.51.94.35.13.9.56.8,6.1.5.7,35,1.0874700822220196,"(35, 1.0874700822220196)"
languagegen5index161_40.98.39.41.21.3.2.17.37.46.23.44.66.71.50.97.83.19.16.72.29.26.4.61.30.52.75.51.94.35.13.9.56.12.62.25.96_6.1.5.47.7,40.98.39.41.21.3.2.17.37.46.23.44.66.71.50.97.83.19.16.72.29.26.4.61.30.52.75.51.94.35.13.9.56.12.62.25.96,6.1.5.47.7,42,1.085954145289038,"(42, 1.085954145289038)"
languagegen5index179_61.45.79.73.2.32.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.97.36.39.43.3.35.30_78.7,61.45.79.73.2.32.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.16.10.8.76.51.5.6.27.98.12.97.36.39.43.3.35.30,78.7,43,1.077339801722362,"(43, 1.077339801722362)"
languagegen5index194_61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.60.11_78.7.9,61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.39.43.3.35.30.60.11,78.7.9,44,1.0564269398894959,"(44, 1.0564269398894959)"
languagegen5index189_61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.60.11.25_7.9,61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.60.11.25,7.9,45,1.0545784943425465,"(45, 1.0545784943425465)"
languagegen5index190_61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.60.11.34_78.7.9,61.45.79.73.2.32.4.50.22.62.29.47.46.19.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.36.39.43.3.35.30.60.11.34,78.7.9,46,1.0544247710000711,"(46, 1.0544247710000711)"
languagegen5index181_61.45.79.73.2.32.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.36.39.43.3.35.30.80_78.7.9.11,61.45.79.73.2.32.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.36.39.43.3.35.30.80,78.7.9.11,47,1.048669268984861,"(47, 1.048669268984861)"
languagegen5index214_94.70.58.48.44.99.4.15.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10_29.2.65,94.70.58.48.44.99.4.15.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10,29.2.65,50,1.038472931655331,"(50, 1.038472931655331)"
languagegen4index407_94.70.58.48.44.99.4.15.93.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10_29.2.79,94.70.58.48.44.99.4.15.93.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10,29.2.79,51,1.03794314495226,"(51, 1.03794314495226)"
languagegen5index213_94.70.58.48.44.99.4.15.93.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10.82_29.2.79.22,94.70.58.48.44.99.4.15.93.7.45.14.1.41.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13.11.10.82,29.2.79.22,53,1.0352336721858648,"(53, 1.0352336721858648)"
languagegen5index226_17.91.69.83.28.2.80.25.79.4.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.76.50.98.46.44.72.34.5.12.36.65.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7_11.43.15,17.91.69.83.28.2.80.25.79.4.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.76.50.98.46.44.72.34.5.12.36.65.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7,11.43.15,56,1.032996279129483,"(56, 1.032996279129483)"
languagegen5index217_17.91.69.83.28.2.80.25.79.4.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.50.98.46.44.72.34.5.12.36.65.32.52.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.15_30.11.75,17.91.69.83.28.2.80.25.79.4.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.50.98.46.44.72.34.5.12.36.65.32.52.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.15,30.11.75,57,1.030216315759602,"(57, 1.030216315759602)"
languagegen5index232_17.91.69.83.28.2.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.76.14.50.46.44.72.34.5.12.36.65.32.52.99.54.10.24.84.6.8.18.3.23.26.67.21.7.56_30.11,17.91.69.83.28.2.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.76.14.50.46.44.72.34.5.12.36.65.32.52.99.54.10.24.84.6.8.18.3.23.26.67.21.7.56,30.11,58,1.029795191835361,"(58, 1.029795191835361)"
languagegen5index233_17.91.69.83.28.2.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.76.14.50.46.44.72.34.5.12.36.65.32.52.99.48.54.10.84.6.8.18.3.23.26.67.21.7.56.75_30.11.15,17.91.69.83.28.2.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.76.14.50.46.44.72.34.5.12.36.65.32.52.99.48.54.10.84.6.8.18.3.23.26.67.21.7.56.75,30.11.15,59,1.0252941059247236,"(59, 1.0252941059247236)"
languagegen5index248_17.91.69.83.28.2.80.25.79.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.24.84.6.8.18.3.23.67.21.7.56.70_30.11.13.37,17.91.69.83.28.2.80.25.79.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.24.84.6.8.18.3.23.67.21.7.56.70,30.11.13.37,60,1.0224794199051386,"(60, 1.0224794199051386)"
languagegen3index636_17.91.69.83.28.2.80.25.79.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56_30.11.13.37,17.91.69.83.28.2.80.25.79.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56,30.11.13.37,62,1.0208381378190035,"(62, 1.0208381378190035)"
languagegen5index264_17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.39.97.55.62.27.87.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.24.84.6.8.18.3.23.26.67.21.7.56.13.53_30.11.15.90.58,17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.39.97.55.62.27.87.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.24.84.6.8.18.3.23.26.67.21.7.56.13.53,30.11.15.90.58,63,1.0158127673710085,"(63, 1.0158127673710085)"
languagegen5index262_17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.89.39.97.55.62.27.87.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.24.84.6.8.18.3.23.26.67.21.7.56.13.40.43_30.11.15.90,17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.89.39.97.55.62.27.87.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.24.84.6.8.18.3.23.26.67.21.7.56.13.40.43,30.11.15.90,64,1.0150312857843797,"(64, 1.0150312857843797)"
languagegen5index275_17.91.69.83.28.2.25.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13.33.61_30.11.47.15.90,17.91.69.83.28.2.25.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13.33.61,30.11.47.15.90,65,1.0139416783569837,"(65, 1.0139416783569837)"
languagegen5index292_83.65.57.56.80.42.19.51.87.44.13.90.77.54.3.7.14.66.17.73.41.64.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26_25.32.21.2.31,83.65.57.56.80.42.19.51.87.44.13.90.77.54.3.7.14.66.17.73.41.64.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26,25.32.21.2.31,68,1.0135905889721626,"(68, 1.0135905889721626)"
languagegen5index286_83.65.57.56.62.80.42.19.51.87.44.13.54.48.3.7.14.66.17.73.41.64.95.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26_25.32.21.2.31,83.65.57.56.62.80.42.19.51.87.44.13.54.48.3.7.14.66.17.73.41.64.95.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26,25.32.21.2.31,69,1.012963195813599,"(69, 1.012963195813599)"
languagegen4index534_83.65.57.56.62.80.42.19.51.87.44.13.54.48.3.7.14.66.17.73.41.64.95.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26_25.32.21.2.31,83.65.57.56.62.80.42.19.51.87.44.13.54.48.3.7.14.66.17.73.41.64.95.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26,25.32.21.2.31,69,1.012963195813599,"(69, 1.012963195813599)"
languagegen4index1808_83.65.57.56.62.80.42.19.51.87.44.13.90.77.54.48.3.7.14.66.17.73.41.64.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26_25.32.21.2.31,83.65.57.56.62.80.42.19.51.87.44.13.90.77.54.48.3.7.14.66.17.73.41.64.71.29.88.76.9.6.15.28.45.58.72.91.96.12.4.82.55.38.20.50.35.23.70.1.18.69.30.39.60.24.8.86.27.10.11.46.33.84.16.5.26,25.32.21.2.31,70,1.012741386824804,"(70, 1.012741386824804)"
