language,digs,multis,word_n,expected_complexity,coordinates
languagegen7index2_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index11_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen9index991_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen6index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index15_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen7index7_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen9index911_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen6index14_1.2_5.6,1.2,5.6,4,1.5100182681529848,"(4, 1.5100182681529848)"
languagegen9index6_3_5.2.1.71,3,5.2.1.71,5,1.4225851341738427,"(5, 1.4225851341738427)"
languagegen5index46_10.3_5.2.94.1,10.3,5.2.94.1,6,1.3803375155245907,"(6, 1.3803375155245907)"
languagegen7index1528_10.3.4_5.2.1.39,10.3.4,5.2.1.39,7,1.2645140808743889,"(7, 1.2645140808743889)"
languagegen9index859_32.10.3.4_5.2.1.39,32.10.3.4,5.2.1.39,8,1.2574837431780015,"(8, 1.2574837431780015)"
languagegen6index29_32.10.3.4_5.2.1.39,32.10.3.4,5.2.1.39,8,1.2574837431780015,"(8, 1.2574837431780015)"
languagegen9index10_32.10.3.4_5.2.1.39.15,32.10.3.4,5.2.1.39.15,9,1.2155468830939504,"(9, 1.2155468830939504)"
languagegen9index14_83.10.3.4.30.12_5.2.1.19,83.10.3.4.30.12,5.2.1.19,10,1.2096734936094604,"(10, 1.2096734936094604)"
languagegen8index30_83.10.3.4.30.12_5.2.1.46.19,83.10.3.4.30.12,5.2.1.46.19,11,1.198775214784599,"(11, 1.198775214784599)"
