language,digs,multis,word_n,expected_complexity,coordinates
languagegen6index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen7index2_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index11_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index15_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen7index7_1.2_5,1.2,5,3,1.6488345156702644,"(3, 1.6488345156702644)"
languagegen6index14_1.2_5.6,1.2,5.6,4,1.5100182681529848,"(4, 1.5100182681529848)"
languagegen7index13_3_5.2.94.1,3,5.2.94.1,5,1.428440382687873,"(5, 1.428440382687873)"
languagegen6index21_3_5.2.94.1,3,5.2.94.1,5,1.428440382687873,"(5, 1.428440382687873)"
languagegen5index46_10.3_5.2.94.1,10.3,5.2.94.1,6,1.3803375155245907,"(6, 1.3803375155245907)"
languagegen7index1528_10.3.4_5.2.1.39,10.3.4,5.2.1.39,7,1.2645140808743889,"(7, 1.2645140808743889)"
languagegen6index29_32.10.3.4_5.2.1.39,32.10.3.4,5.2.1.39,8,1.2574837431780015,"(8, 1.2574837431780015)"
languagegen7index22_32.10.3.4.13_5.2.1.39,32.10.3.4.13,5.2.1.39,9,1.2300089172496076,"(9, 1.2300089172496076)"
languagegen8index26_57.10.3.4.30.12_5.2.1.46,57.10.3.4.30.12,5.2.1.46,10,1.2221083832061899,"(10, 1.2221083832061899)"
languagegen7index30_57.10.3.4.30.12_5.2.1.46,57.10.3.4.30.12,5.2.1.46,10,1.2221083832061899,"(10, 1.2221083832061899)"
languagegen8index30_83.10.3.4.30.12_5.2.1.46.19,83.10.3.4.30.12,5.2.1.46.19,11,1.198775214784599,"(11, 1.198775214784599)"
languagegen8index33_80.47.32.10.3.4.78.8.12.87.52_5.2.1.23,80.47.32.10.3.4.78.8.12.87.52,5.2.1.23,15,1.1797580346799201,"(15, 1.1797580346799201)"
languagegen7index45_80.45.47.32.10.3.4.20.49.16.8.6_5.2.94.1.46,80.45.47.32.10.3.4.20.49.16.8.6,5.2.94.1.46,17,1.1543016365988035,"(17, 1.1543016365988035)"
