language,digs,multis,word_n,expected_complexity,coordinates
languagegen23index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen22index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen24index12_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen20index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen11index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen5index11_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen18index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen9index991_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen14index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen6index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen15index4_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen10index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen19index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen7index2_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen17index4_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen13index6_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen16index1_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen12index5_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen21index7_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen22index18_1_3.2,1,3.2,3,1.6136490370002163,"(3, 1.6136490370002163)"
languagegen16index110_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen15index111_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen12index182_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen22index44_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen19index77_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen24index22_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
languagegen20index47_3_2.1.10,3,2.1.10,4,1.4226123916099058,"(4, 1.4226123916099058)"
