language,digs,multis,word_n,expected_complexity,coordinates
languagegen2index48_1_5.24,1,5.24,3,3.085978979546068,"(3, 3.085978979546068)"
languagegen2index130_1.44_24.3,1.44,24.3,4,1.899357686786254,"(4, 1.899357686786254)"
languagegen2index120_1.44_5.3.16,1.44,5.3.16,5,1.6825124695368354,"(5, 1.6825124695368354)"
languagegen2index142_1.90.2.48_5.24,1.90.2.48,5.24,6,1.5755877365231548,"(6, 1.5755877365231548)"
languagegen2index148_1.90.77.2_5.24.55,1.90.77.2,5.24.55,7,1.5582102762655026,"(7, 1.5582102762655026)"
languagegen2index159_1.90.77.2.49_5.24.34,1.90.77.2.49,5.24.34,8,1.5492111252828338,"(8, 1.5492111252828338)"
languagegen2index212_80.57.45.83.32.3_5.2.1,80.57.45.83.32.3,5.2.1,9,1.3905539635069102,"(9, 1.3905539635069102)"
languagegen2index236_80.57.83.32.10.3_5.2.94.1,80.57.83.32.10.3,5.2.94.1,10,1.349064278785096,"(10, 1.349064278785096)"
languagegen2index216_80.57.47.32.10.3.72_5.2.94.1,80.57.47.32.10.3.72,5.2.94.1,11,1.3422855444280897,"(11, 1.3422855444280897)"
languagegen2index208_80.57.45.83.47.32.10.3_5.2.1.14,80.57.45.83.47.32.10.3,5.2.1.14,12,1.2970421264221166,"(12, 1.2970421264221166)"
languagegen2index222_57.45.83.47.32.10.3.12_5.2.94.1.11,57.45.83.47.32.10.3.12,5.2.94.1.11,13,1.2816440359436647,"(13, 1.2816440359436647)"
languagegen2index237_80.57.45.83.47.32.10.3.4.84_5.2.94.1.46,80.57.45.83.47.32.10.3.4.84,5.2.94.1.46,15,1.244779173297277,"(15, 1.244779173297277)"
languagegen2index333_3.48.69.6.97.93.1.76.36.24.11.26.78.10.71.80.2.70_37.31.25.4,3.48.69.6.97.93.1.76.36.24.11.26.78.10.71.80.2.70,37.31.25.4,22,1.2201881845720313,"(22, 1.2201881845720313)"
languagegen2index334_3.48.69.6.97.93.1.76.36.24.73.11.26.78.10.71.80.2.14_37.31.25.4,3.48.69.6.97.93.1.76.36.24.73.11.26.78.10.71.80.2.14,37.31.25.4,23,1.2054055238491361,"(23, 1.2054055238491361)"
languagegen2index321_3.48.69.6.97.93.1.76.36.24.73.11.26.78.10.71.80.2.70_31.49.25.4.33,3.48.69.6.97.93.1.76.36.24.73.11.26.78.10.71.80.2.70,31.49.25.4.33,24,1.197016489671242,"(24, 1.197016489671242)"
languagegen2index315_3.48.69.6.97.93.1.76.36.24.73.11.26.78.10.71.80.2.70.5_37.31.49.25.4,3.48.69.6.97.93.1.76.36.24.73.11.26.78.10.71.80.2.70.5,37.31.49.25.4,25,1.1484098265251965,"(25, 1.1484098265251965)"
languagegen2index347_4.89.67.31.20.85.1.50.53.80.30.3.78.98.79.87.22.39.34.68.99.10.27.83.49.9.7_86.2.5.66.24,4.89.67.31.20.85.1.50.53.80.30.3.78.98.79.87.22.39.34.68.99.10.27.83.49.9.7,86.2.5.66.24,32,1.1409260850228784,"(32, 1.1409260850228784)"
languagegen2index417_40.98.39.41.21.3.2.17.37.46.23.44.66.71.50.97.83.19.16.72.29.26.49.4.61.30.52.75.51.94.35.13.9.56_6.1.5,40.98.39.41.21.3.2.17.37.46.23.44.66.71.50.97.83.19.16.72.29.26.49.4.61.30.52.75.51.94.35.13.9.56,6.1.5,37,1.12673674120861,"(37, 1.12673674120861)"
languagegen2index1929_8.41.79.40.68.72.33.65.89.94.85.88.71.73.96.26.4.1.2.47.59.5.77.31.49.15.91.57.27.38.34.60.25.11.6_92.3.35.17,8.41.79.40.68.72.33.65.89.94.85.88.71.73.96.26.4.1.2.47.59.5.77.31.49.15.91.57.27.38.34.60.25.11.6,92.3.35.17,39,1.1205713649052484,"(39, 1.1205713649052484)"
languagegen2index574_8.41.79.40.68.72.33.65.89.94.85.88.71.73.96.26.4.1.2.47.59.5.77.31.49.15.91.57.27.38.34.60.25.9.6_28.92.3.35.17,8.41.79.40.68.72.33.65.89.94.85.88.71.73.96.26.4.1.2.47.59.5.77.31.49.15.91.57.27.38.34.60.25.9.6,28.92.3.35.17,40,1.1135932893490823,"(40, 1.1135932893490823)"
languagegen2index697_61.74.45.79.73.2.32.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.36.39.43.3.35.30_91.78.15,61.74.45.79.73.2.32.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.36.39.43.3.35.30,91.78.15,46,1.0958483449952892,"(46, 1.0958483449952892)"
languagegen2index659_61.74.44.45.79.73.2.32.96.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.12.97.36.39.43.3.30.9_78.60.98,61.74.44.45.79.73.2.32.96.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.12.97.36.39.43.3.30.9,78.60.98,47,1.083605648920084,"(47, 1.083605648920084)"
languagegen2index703_61.74.44.45.79.73.2.32.96.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.39.43.3.35.30.13_91.78.15.69,61.74.44.45.79.73.2.32.96.4.50.22.62.29.47.46.19.14.23.33.71.89.70.1.58.87.18.77.16.10.8.76.51.5.6.27.98.12.97.39.43.3.35.30.13,91.78.15.69,49,1.083514033055364,"(49, 1.083514033055364)"
languagegen2index809_94.70.58.34.48.44.99.4.15.93.7.45.14.1.41.65.49.59.66.55.3.83.18.37.27.39.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9_29.2.81.79,94.70.58.34.48.44.99.4.15.93.7.45.14.1.41.65.49.59.66.55.3.83.18.37.27.39.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9,29.2.81.79,50,1.0654877797706495,"(50, 1.0654877797706495)"
languagegen2index799_94.70.58.48.44.99.4.15.93.7.45.14.1.41.65.49.66.55.3.83.71.18.37.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9_29.33.2.81.79,94.70.58.48.44.99.4.15.93.7.45.14.1.41.65.49.66.55.3.83.71.18.37.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9,29.33.2.81.79,51,1.0653836993871337,"(51, 1.0653836993871337)"
languagegen2index796_94.70.58.48.44.99.4.15.93.7.45.14.1.41.65.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13_29.33.2.81.79,94.70.58.48.44.99.4.15.93.7.45.14.1.41.65.49.59.66.55.3.83.71.18.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.13,29.33.2.81.79,52,1.05868723201758,"(52, 1.05868723201758)"
languagegen2index804_94.70.58.34.48.44.99.4.15.93.7.45.14.1.41.65.49.59.66.55.3.83.71.18.37.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.88.10_29.33.2.81.79,94.70.58.34.48.44.99.4.15.93.7.45.14.1.41.65.49.59.66.55.3.83.71.18.37.27.39.91.76.31.98.5.35.54.51.26.61.36.77.12.78.23.8.19.24.6.63.9.88.10,29.33.2.81.79,55,1.05158277088677,"(55, 1.05158277088677)"
languagegen2index834_17.69.83.28.2.80.25.79.66.4.45.22.19.20.1.9.51.68.16.41.39.97.55.62.27.87.76.14.90.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56_30,17.69.83.28.2.80.25.79.66.4.45.22.19.20.1.9.51.68.16.41.39.97.55.62.27.87.76.14.90.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56,30,59,1.047131155032947,"(59, 1.047131155032947)"
languagegen2index901_17.91.69.83.28.2.80.25.79.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56_30.11,17.91.69.83.28.2.80.25.79.4.82.45.22.19.20.1.9.51.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56,30.11,60,1.0292349211358316,"(60, 1.0292349211358316)"
languagegen2index905_17.91.69.83.28.2.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56_30.11,17.91.69.83.28.2.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56,30.11,61,1.0286161073315163,"(61, 1.0286161073315163)"
languagegen2index887_17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.57_30.11,17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.57,30.11,62,1.0283573199774843,"(62, 1.0283573199774843)"
languagegen2index897_17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13_30.11,17.91.69.83.28.2.80.25.79.66.4.82.45.22.19.20.1.9.51.68.16.41.89.39.97.55.62.27.87.76.14.50.98.46.44.72.34.5.12.36.65.32.52.99.48.54.10.85.24.84.6.8.18.3.23.26.67.21.7.56.13,30.11,63,1.0211863323332715,"(63, 1.0211863323332715)"
