language,digs,multis,word_n,expected_complexity,coordinates
languagegen18index0_1_3,1,3,2,2.0197027430485606,"(2, 2.0197027430485606)"
languagegen18index1_64_3,64,3,2,16.56496373890069,"(2, 16.56496373890069)"
languagegen18index3_1_3.73,1,3.73,3,1.991186026939521,"(3, 1.991186026939521)"
languagegen18index9_1_3.11,1,3.11,3,1.8214711168176934,"(3, 1.8214711168176934)"
languagegen18index11_1.88_3.54,1.88,3.54,4,1.9730161202007492,"(4, 1.9730161202007492)"
languagegen18index14_1.14_3,1.14,3,3,1.9300434020569894,"(3, 1.9300434020569894)"
languagegen18index15_1.6_3,1.6,3,3,1.9338152135389364,"(3, 1.9338152135389364)"
languagegen18index16_1.76.6_3,1.76.6,3,4,1.9285760737402289,"(4, 1.9285760737402289)"
languagegen18index17_1.89_3,1.89,3,3,2.016458719227218,"(3, 2.016458719227218)"
languagegen18index18_1.98_3,1.98,3,3,2.018811104231054,"(3, 2.018811104231054)"
languagegen18index20_1.19_3,1.19,3,3,1.9584567474335994,"(3, 1.9584567474335994)"
languagegen18index23_1.27_3,1.27,3,3,1.9936959703279447,"(3, 1.9936959703279447)"
languagegen18index25_1.73_3,1.73,3,3,2.0144113337503997,"(3, 2.0144113337503997)"
languagegen18index27_1_3.14,1,3.14,3,1.8524239316741626,"(3, 1.8524239316741626)"
languagegen18index29_1.68_3.47,1.68,3.47,4,1.9544215654097752,"(4, 1.9544215654097752)"
languagegen18index30_1.49_3,1.49,3,3,2.0058751333330567,"(3, 2.0058751333330567)"
languagegen18index32_1.40_3,1.40,3,3,1.9967393040389905,"(3, 1.9967393040389905)"
languagegen18index34_1_3.92,1,3.92,3,2.0009878987179883,"(3, 2.0009878987179883)"
languagegen18index35_1_3.24,1,3.24,3,1.9066918915183144,"(3, 1.9066918915183144)"
languagegen18index37_1.17_3.16,1.17,3.16,4,1.8438059484597595,"(4, 1.8438059484597595)"
languagegen18index39_1_3.8,1,3.8,3,1.7601956370236889,"(3, 1.7601956370236889)"
languagegen18index41_58_3,58,3,2,16.727741204552526,"(2, 16.727741204552526)"
languagegen18index42_1.36_3,1.36,3,3,2.0064616436021874,"(3, 2.0064616436021874)"
languagegen18index43_1_17.8,1,17.8,3,4.21527146592146,"(3, 4.21527146592146)"
languagegen18index44_1_3.80,1,3.80,3,1.994570184786413,"(3, 1.994570184786413)"
languagegen18index45_1_3.5.68.41,1,3.5.68.41,5,1.7230290167190865,"(5, 1.7230290167190865)"
languagegen18index46_64_3.94,64,3.94,3,8.657445534884156,"(3, 8.657445534884156)"
languagegen18index48_1_3.61,1,3.61,3,1.9844510039057082,"(3, 1.9844510039057082)"
languagegen18index51_1.57.32_3.23,1.57.32,3.23,5,1.876016248132951,"(5, 1.876016248132951)"
languagegen18index52_7.21_3,7.21,3,3,6.244017494651881,"(3, 6.244017494651881)"
languagegen18index53_1.66_3,1.66,3,3,2.015212953959508,"(3, 2.015212953959508)"
languagegen18index54_1_3.34.97,1,3.34.97,4,1.9246069972538926,"(4, 1.9246069972538926)"
languagegen18index55_1.44_3.54,1.44,3.54,4,1.9342527663626927,"(4, 1.9342527663626927)"
languagegen18index57_1_3.65,1,3.65,3,1.9845619043974698,"(3, 1.9845619043974698)"
languagegen18index58_40.21.44_3,40.21.44,3,4,10.306501709951476,"(4, 10.306501709951476)"
languagegen18index59_44_3.50,44,3.50,3,10.305816744746087,"(3, 10.305816744746087)"
languagegen18index60_1_2,1,2,2,2.1538628295317275,"(2, 2.1538628295317275)"
languagegen18index61_1.80_5.2,1.80,5.2,4,1.6323215573171643,"(4, 1.6323215573171643)"
languagegen18index62_1_5.2.92,1,5.2.92,4,1.6207068654887358,"(4, 1.6207068654887358)"
languagegen18index63_1_5.2.65,1,5.2.65,4,1.6119671632987347,"(4, 1.6119671632987347)"
languagegen18index64_24_5.2.71,24,5.2.71,4,4.0826412701686525,"(4, 4.0826412701686525)"
languagegen18index65_1.71_5.2,1.71,5.2,4,1.628443542844267,"(4, 1.628443542844267)"
languagegen18index66_58_5.2.79,58,5.2.79,4,4.09058156787889,"(4, 4.09058156787889)"
languagegen18index67_1_5.2.15,1,5.2.15,4,1.5405944880933466,"(4, 1.5405944880933466)"
languagegen18index68_1_5.2.25.41,1,5.2.25.41,5,1.5458197046517792,"(5, 1.5458197046517792)"
languagegen18index69_1_5.2,1,5.2,3,1.6399219717171962,"(3, 1.6399219717171962)"
languagegen18index70_1_5.2.30,1,5.2.30,4,1.5968517684207646,"(4, 1.5968517684207646)"
languagegen18index71_1.31.12_2,1.31.12,2,4,1.869128235393382,"(4, 1.869128235393382)"
languagegen18index72_1.6_5.2,1.6,5.2,4,1.5188621546848522,"(4, 1.5188621546848522)"
languagegen18index73_1_5.2.54,1,5.2.54,4,1.6081096264409038,"(4, 1.6081096264409038)"
languagegen18index74_1.11_5.2.89,1.11,5.2.89,5,1.5424613039737125,"(5, 1.5424613039737125)"
languagegen18index76_1.64_2,1.64,2,3,2.1415367639411786,"(3, 2.1415367639411786)"
languagegen18index78_1.29_2.35.71,1.29,2.35.71,5,1.792560536460128,"(5, 1.792560536460128)"
languagegen18index79_60_5.2,60,5.2,3,4.128652685235732,"(3, 4.128652685235732)"
languagegen18index80_3_2.10.68,3,2.10.68,4,3.905125342157379,"(4, 3.905125342157379)"
languagegen18index81_3_1.55.96,3,1.55.96,4,2.250393562436702,"(4, 2.250393562436702)"
languagegen18index82_3.96.45_1.10,3.96.45,1.10,5,1.8553355904898532,"(5, 1.8553355904898532)"
languagegen18index83_72_1.10.28,72,1.10.28,4,2.6336827056325327,"(4, 2.6336827056325327)"
languagegen18index84_3_2.1.10.15,3,2.1.10.15,5,1.37768598350639,"(5, 1.37768598350639)"
languagegen18index85_95_2.1.10,95,2.1.10,4,1.7154843851445356,"(4, 1.7154843851445356)"
